Time,Sales Rank,New Price,List Price
"9/10/2020, 7:42:09 PM","906","9.99",""
"9/10/2020, 11:43:06 PM","828","9.99",""
"9/11/2020, 3:43:06 AM","913","9.99",""
"9/11/2020, 7:44:02 AM","1120","9.99",""
"9/11/2020, 11:44:05 AM","1225","9.99",""
"9/11/2020, 3:45:03 PM","1275","9.99",""
"9/11/2020, 7:46:05 PM","1331","9.99",""
"9/11/2020, 11:47:03 PM","1306","9.99",""
"9/12/2020, 3:48:04 AM","1115","9.99",""
"9/12/2020, 7:48:07 AM","1351","9.99",""
"9/12/2020, 11:49:04 AM","1393","9.99",""
"9/12/2020, 3:49:04 PM","1669","9.99",""
"9/12/2020, 7:50:07 PM","1213","8.99",""
"9/12/2020, 11:51:04 PM","1131","8.99",""
"9/13/2020, 3:51:05 AM","1147","8.99",""
"9/13/2020, 7:51:07 AM","1192","8.99",""
"9/13/2020, 11:52:05 AM","927","8.99",""
"9/13/2020, 3:53:04 PM","857","8.99",""
"9/13/2020, 7:53:04 PM","737","8.99",""
"9/13/2020, 11:54:04 PM","805","8.99",""
"9/14/2020, 3:54:06 AM","855","8.99",""
"9/14/2020, 7:55:06 AM","1049","8.99",""
"9/14/2020, 11:55:06 AM","1103","9.99",""
"9/14/2020, 3:56:04 PM","1008","8.99",""
"9/14/2020, 7:56:06 PM","953","8.99",""
"9/14/2020, 11:57:03 PM","930","8.99",""
"9/15/2020, 3:58:09 AM","1009","8.99",""
"9/15/2020, 7:59:03 AM","756","8.99",""
"9/15/2020, 11:59:04 AM","902","8.99",""
"9/15/2020, 3:59:10 PM","631","8.99",""
"9/15/2020, 8:00:04 PM","706","8.99",""
"9/16/2020, 12:00:05 AM","773","8.99",""
"9/16/2020, 4:00:54 AM","798","8.99",""
"9/16/2020, 8:01:03 AM","843","8.99",""
"9/16/2020, 12:01:06 PM","1001","8.99",""
"9/16/2020, 4:01:10 PM","1076","8.99",""
"9/16/2020, 8:02:03 PM","1020","8.99",""
"9/17/2020, 12:02:05 AM","1058","8.99",""
"9/17/2020, 4:02:05 AM","1093","8.99",""
"9/17/2020, 8:03:04 AM","1037","8.99",""
"9/17/2020, 12:03:06 PM","795","8.99",""
"9/17/2020, 4:04:05 PM","671","8.99",""
"9/17/2020, 8:04:05 PM","851","8.99",""
"9/18/2020, 12:05:04 AM","800","8.99",""
"9/18/2020, 4:05:08 AM","838","8.99",""
"9/18/2020, 8:06:04 AM","827","8.99",""
"9/18/2020, 12:07:02 PM","928","8.99",""
"9/18/2020, 4:07:03 PM","744","8.99",""
"9/18/2020, 8:07:05 PM","837","8.99",""
"9/19/2020, 12:08:03 AM","909","8.99",""
"9/19/2020, 4:08:05 AM","958","8.99",""
"9/19/2020, 8:08:07 AM","834","8.99",""
"9/19/2020, 12:09:04 PM","995","8.99",""
"9/19/2020, 4:09:05 PM","1192","8.99",""
"9/19/2020, 8:09:08 PM","1022","8.99",""
"9/20/2020, 12:10:04 AM","1018","8.99",""
"9/20/2020, 4:10:04 AM","1039","8.99",""
"9/20/2020, 8:11:05 AM","1084","8.99",""
"9/20/2020, 12:12:02 PM","908","8.99",""
"9/20/2020, 4:12:03 PM","943","8.99",""
"9/20/2020, 8:12:03 PM","967","8.99",""
"9/21/2020, 12:13:02 AM","919","8.99",""
"9/21/2020, 4:13:05 AM","935","8.99",""
"9/21/2020, 8:13:05 AM","1126","8.99",""
"9/21/2020, 12:14:04 PM","1102","8.99",""
"9/21/2020, 4:14:05 PM","950","8.99",""
"9/21/2020, 8:15:04 PM","1079","8.99",""
"9/22/2020, 12:15:04 AM","1032","8.99",""
"9/22/2020, 4:16:04 AM","948","8.99",""
"9/22/2020, 8:16:04 AM","1180","8.99",""
"9/22/2020, 12:17:04 PM","1186","8.99",""
"9/22/2020, 4:18:03 PM","1444","8.99",""
"9/22/2020, 8:18:04 PM","1285","8.99",""
"9/23/2020, 12:19:02 AM","1136","8.99",""
"9/23/2020, 4:19:09 AM","1162","8.99",""
"9/23/2020, 8:20:04 AM","1731","8.99",""
"9/23/2020, 12:20:04 PM","1225","8.99",""
"9/23/2020, 4:20:06 PM","1195","8.99",""
"9/23/2020, 8:21:03 PM","1035","8.99",""
"9/24/2020, 12:21:05 AM","1068","8.99",""
"9/24/2020, 4:22:04 AM","981","8.99",""
"9/24/2020, 8:22:05 AM","971","8.99",""
"9/24/2020, 12:23:04 PM","1507","8.99",""
"9/24/2020, 4:23:06 PM","1602","8.99",""
"9/24/2020, 8:24:04 PM","1694","8.99",""
"9/25/2020, 12:25:02 AM","1306","8.99",""
"9/25/2020, 4:25:03 AM","1094","8.99",""
"9/25/2020, 8:25:05 AM","1209","8.99",""
"9/25/2020, 12:26:03 PM","1247","8.99",""
"9/25/2020, 4:26:04 PM","1169","8.99",""
"9/25/2020, 8:27:07 PM","1213","8.99",""
"9/26/2020, 12:28:03 AM","1301","8.99",""
"9/26/2020, 4:28:05 AM","1404","8.99",""
"9/26/2020, 8:28:07 AM","1749","8.99",""
"9/26/2020, 12:29:04 PM","1835","8.99",""
"9/26/2020, 4:29:05 PM","1606","8.99",""
"9/26/2020, 8:30:03 PM","2009","8.99",""
"9/27/2020, 2:30:04 AM","1918","7.99",""
"9/27/2020, 6:30:07 AM","1231","7.99",""
"9/27/2020, 10:31:03 AM","845","7.99",""
"9/27/2020, 2:31:04 PM","738","7.99",""
"9/27/2020, 10:32:02 PM","819","7.99",""
"9/28/2020, 2:32:02 AM","772","7.99",""
"9/28/2020, 6:32:04 AM","885","7.99",""
"9/28/2020, 10:33:02 AM","921","7.99",""
"9/28/2020, 2:33:03 PM","629","7.99",""
"9/28/2020, 6:34:02 PM","698","7.99",""
"9/28/2020, 10:34:05 PM","652","7.99",""
"9/29/2020, 2:35:05 AM","685","7.99",""
"9/29/2020, 6:35:09 AM","826","7.99",""
"9/29/2020, 10:36:04 AM","714","7.99",""
"9/29/2020, 2:36:07 PM","630","7.99",""
"9/29/2020, 6:36:52 PM","632","7.99",""
"9/29/2020, 10:37:04 PM","658","7.99",""
"9/30/2020, 2:37:09 AM","723","7.99",""
"9/30/2020, 6:38:06 AM","745","7.99",""
"9/30/2020, 10:39:02 AM","824","8.99",""
"9/30/2020, 2:39:02 PM","804","8.99",""
"9/30/2020, 6:39:07 PM","922","8.99",""
"9/30/2020, 10:40:02 PM","783","8.99",""
"10/1/2020, 2:40:05 AM","800","8.99",""
"10/1/2020, 6:41:11 AM","760","8.99",""
"10/1/2020, 10:42:02 AM","1063","8.99",""
"10/1/2020, 6:42:04 PM","1483","8.99",""
"10/1/2020, 10:42:06 PM","1495","8.99",""
"10/2/2020, 6:43:12 AM","1237","8.99",""
"10/2/2020, 10:44:05 AM","1243","8.99",""
"10/2/2020, 2:45:03 PM","1098","8.99",""
"10/2/2020, 6:45:05 PM","1249","8.99",""
"10/2/2020, 10:46:04 PM","1280","8.99",""
"10/3/2020, 2:46:05 AM","1294","8.99",""
"10/3/2020, 10:47:04 AM","1333","8.99",""
"10/3/2020, 2:47:04 PM","1442","8.99",""
"10/3/2020, 6:47:04 PM","1466","8.99",""
"10/3/2020, 10:47:05 PM","1520","8.99",""
"10/4/2020, 6:48:07 AM","1595","8.99",""
"10/4/2020, 10:49:04 AM","2067","8.99",""
"10/4/2020, 4:49:05 PM","1383","8.99",""
"10/4/2020, 8:50:06 PM","1557","8.99",""
"10/5/2020, 12:51:03 AM","1564","8.99",""
"10/5/2020, 4:51:03 AM","1621","8.99",""
"10/5/2020, 8:51:04 AM","2092","8.99",""
"10/5/2020, 2:52:05 PM","1926","8.99",""
"10/5/2020, 6:53:04 PM","1369","8.99",""
"10/5/2020, 10:53:10 PM","1318","8.99",""
"10/6/2020, 2:53:11 AM","1386","8.99",""
"10/6/2020, 6:54:06 AM","1276","8.99",""
"10/6/2020, 10:54:56 AM","1306","8.99",""
"10/6/2020, 2:55:02 PM","1518","8.99",""
"10/6/2020, 6:55:10 PM","1347","8.99",""
"10/6/2020, 10:56:03 PM","1500","8.99",""
"10/7/2020, 2:56:06 AM","1375","8.99",""
"10/7/2020, 6:57:03 AM","1719","8.99",""
"10/7/2020, 10:57:10 AM","1900","8.99",""
"10/7/2020, 2:58:06 PM","1501","8.99",""
"10/7/2020, 6:58:08 PM","1546","8.99",""
"10/7/2020, 10:59:04 PM","1662","8.99",""
"10/8/2020, 3:00:05 AM","1719","8.99",""
"10/8/2020, 11:01:05 AM","1816","8.99",""
"10/8/2020, 7:03:09 PM","2136","8.99",""
"10/9/2020, 1:04:04 AM","2157","8.99",""
"10/9/2020, 7:04:11 AM","2784","8.99",""
"10/9/2020, 1:05:05 PM","2800","8.99",""
"10/9/2020, 7:06:09 PM","2714","8.99",""
"10/10/2020, 1:07:03 AM","2738","8.99",""
"10/10/2020, 7:07:03 AM","3254","8.99",""
"10/10/2020, 1:08:03 PM","2234","8.99",""
"10/10/2020, 7:09:11 PM","2284","8.99",""
"10/11/2020, 1:10:05 AM","2360","8.99",""
"10/11/2020, 7:10:11 AM","2368","8.99",""
"10/11/2020, 1:11:06 PM","1830","8.99",""
"10/11/2020, 5:11:07 PM","1522","8.99",""
"10/11/2020, 9:12:05 PM","1392","8.99",""
"10/12/2020, 1:13:06 AM","1464","8.99",""
"10/12/2020, 5:14:04 AM","1816","8.99",""
"10/12/2020, 9:14:08 AM","1946","8.99",""
"10/12/2020, 1:15:03 PM","2101","8.99",""
"10/12/2020, 7:15:04 PM","2573","8.99",""
"10/13/2020, 1:15:05 AM","2211","8.99",""
"10/13/2020, 7:16:11 AM","1801","8.99",""
"10/13/2020, 11:17:07 AM","1827","8.99",""
"10/13/2020, 3:18:02 PM","2374","8.99",""
"10/13/2020, 9:18:08 PM","2061","8.99",""
"10/14/2020, 3:19:06 AM","1724","8.99",""
"10/14/2020, 7:21:17 AM","1694","8.99",""
"10/14/2020, 11:22:06 AM","1707","8.99",""
"10/14/2020, 3:23:08 PM","1547","8.99",""
"10/15/2020, 3:24:06 AM","1569","8.99",""
"10/15/2020, 7:25:15 AM","1388","8.99",""
"10/15/2020, 11:26:10 AM","1325","8.99",""
"10/15/2020, 3:26:12 PM","1369","8.99",""
"10/15/2020, 7:27:08 PM","1792","8.99",""
"10/15/2020, 11:27:12 PM","1679","8.99",""
"10/16/2020, 3:28:20 AM","1567","8.99",""
"10/16/2020, 11:33:03 AM","1094","8.99",""
"10/16/2020, 3:33:08 PM","1418","8.99",""
"10/16/2020, 7:34:03 PM","1219","8.99",""
"10/16/2020, 11:34:06 PM","1279","8.99",""
"10/17/2020, 3:35:05 AM","1501","8.99",""
"10/17/2020, 7:35:24 AM","1517","8.99",""
"10/17/2020, 11:36:02 AM","1545","8.99",""
"10/17/2020, 3:36:14 PM","1049","8.99",""
"10/17/2020, 7:37:02 PM","1181","8.99",""
"10/17/2020, 11:37:03 PM","1327","8.99",""
"10/18/2020, 3:38:03 AM","1359","8.99",""
"10/18/2020, 7:38:48 AM","1829","8.99",""
"10/18/2020, 11:39:11 AM","1903","8.99",""
"10/18/2020, 3:40:03 PM","2274","8.99",""
"10/18/2020, 9:40:05 PM","2553","8.99",""
"10/19/2020, 3:40:06 AM","2467","8.99",""
"10/19/2020, 9:40:11 AM","1801","8.99",""
"10/19/2020, 9:41:11 PM","1953","8.99",""
"10/20/2020, 1:42:07 AM","1994","8.99",""
"10/20/2020, 5:42:19 AM","1403","8.99",""
"10/20/2020, 9:43:06 AM","1845","8.99",""
"10/20/2020, 1:43:12 PM","1907","8.99",""
"10/20/2020, 5:44:05 PM","1788","8.99",""
"10/20/2020, 9:44:14 PM","1689","8.99",""
"10/21/2020, 1:45:04 AM","1727","8.99",""
"10/21/2020, 5:45:28 AM","1784","8.99",""
"10/21/2020, 1:47:06 PM","1588","8.99",""
"10/21/2020, 5:48:08 PM","1762","8.99",""
"10/21/2020, 9:49:10 PM","2108","8.99",""
"10/22/2020, 3:50:03 AM","2127","8.99",""
"10/22/2020, 9:50:11 AM","2294","8.99",""
"10/22/2020, 3:51:04 PM","2093","8.99",""
"10/22/2020, 9:51:06 PM","1792","8.99",""
"10/23/2020, 1:51:06 AM","1848","8.99",""
"10/23/2020, 5:52:21 AM","1570","8.99",""
"10/23/2020, 9:53:03 AM","1699","8.99",""
"10/23/2020, 1:53:09 PM","1498","8.99",""
"10/23/2020, 5:53:55 PM","1656","8.99",""
"10/23/2020, 9:54:09 PM","1397","8.99",""
"10/24/2020, 1:55:18 AM","1449","8.99",""
"10/24/2020, 5:56:04 AM","1840","8.99",""
"10/24/2020, 9:56:13 AM","1355","8.99",""
"10/24/2020, 1:57:05 PM","1721","8.99",""
"10/24/2020, 9:57:28 PM","1886","8.99",""
"10/25/2020, 1:58:06 AM","1635","8.99",""
"10/25/2020, 1:59:12 PM","2103","8.99",""
"10/25/2020, 8:00:04 PM","2644","8.99",""
"10/26/2020, 2:00:07 AM","2144","8.99",""
"10/26/2020, 8:00:40 AM","2686","8.99",""
"10/26/2020, 2:01:06 PM","2376","8.99",""
"10/26/2020, 8:01:11 PM","2011","8.99",""
"10/27/2020, 2:02:10 AM","2083","8.99",""
"10/27/2020, 8:02:58 AM","2474","8.99",""
"10/27/2020, 2:03:10 PM","2310","8.99",""
"10/27/2020, 8:04:00 PM","2305","8.99",""
"10/28/2020, 2:04:06 AM","2397","8.99",""
"10/28/2020, 8:04:29 AM","2840","8.99",""
"10/28/2020, 2:05:06 PM","2736","8.99",""
"10/28/2020, 8:05:23 PM","2977","8.99",""
"10/29/2020, 2:06:06 AM","3098","8.99",""
"10/29/2020, 8:07:01 AM","3282","8.99",""
"10/29/2020, 2:07:06 PM","1983","8.99",""
"10/29/2020, 6:08:13 PM","1694","8.99",""
"10/29/2020, 10:09:03 PM","1455","8.99",""
"10/30/2020, 2:09:05 AM","1404","8.99",""
"10/30/2020, 6:10:20 AM","1606","8.99",""
"10/30/2020, 10:11:13 AM","1645","8.99",""
"10/30/2020, 2:11:14 PM","1471","8.99",""
"10/30/2020, 6:12:06 PM","1434","8.99",""
"10/30/2020, 10:12:17 PM","1642","8.99",""
"10/31/2020, 2:13:02 AM","1744","8.99",""
"10/31/2020, 6:13:09 AM","1564","8.99",""
"10/31/2020, 10:14:05 AM","1489","8.99",""
"10/31/2020, 2:14:08 PM","1576","8.99",""
"10/31/2020, 6:14:18 PM","1831","8.99",""
"10/31/2020, 10:15:22 PM","1905","8.99",""
"11/1/2020, 1:16:02 AM","1908","8.99",""
"11/1/2020, 5:16:05 AM","1964","8.99",""
"11/1/2020, 9:16:05 AM","2295","8.99",""
"11/1/2020, 3:16:20 PM","1895","8.99",""
"11/1/2020, 7:17:10 PM","2259","8.99",""
"11/2/2020, 1:17:22 AM","2020","8.99",""
"11/2/2020, 7:18:16 AM","1967","8.99",""
"11/2/2020, 11:18:16 AM","2340","8.99",""
"11/2/2020, 5:19:08 PM","2524","8.99",""
"11/2/2020, 11:19:11 PM","1886","8.99",""
"11/3/2020, 3:19:26 AM","1987","8.99",""
"11/3/2020, 7:20:33 AM","1968","8.99",""
"11/3/2020, 11:21:03 AM","2310","8.99",""
"11/3/2020, 5:21:03 PM","1963","8.99",""
"11/3/2020, 9:21:08 PM","1801","8.99",""
"11/4/2020, 1:21:10 AM","1863","8.99",""
"11/4/2020, 5:21:20 AM","1803","8.99",""
"11/4/2020, 9:22:03 AM","1939","8.99",""
"11/4/2020, 1:22:24 PM","2574","8.99",""
"11/4/2020, 7:23:06 PM","2012","8.99",""
"11/5/2020, 1:24:05 AM","1901","8.99",""
"11/5/2020, 5:24:10 AM","2309","8.99",""
"11/5/2020, 11:24:12 AM","1865","8.99",""
"11/5/2020, 3:24:52 PM","2157","8.99",""
"11/5/2020, 9:25:04 PM","2224","8.99",""
"11/6/2020, 3:25:35 AM","2323","8.99",""
"11/6/2020, 9:26:05 AM","2408","8.99",""
"11/6/2020, 3:26:20 PM","2149","8.99",""
"11/6/2020, 9:27:17 PM","2252","8.99",""
"11/7/2020, 3:28:13 AM","2316","8.99",""
"11/7/2020, 9:29:19 AM","1993","8.99",""
"11/7/2020, 1:30:10 PM","1773","8.99",""
"11/7/2020, 5:31:07 PM","2454","8.99",""
"11/7/2020, 11:31:11 PM","2086","8.99",""
"11/8/2020, 5:32:11 AM","1852","8.99",""
"11/8/2020, 9:33:27 AM","1812","8.99",""
"11/8/2020, 1:34:24 PM","1778","8.99",""
"11/8/2020, 5:35:14 PM","2230","8.99",""
"11/8/2020, 11:36:22 PM","2481","8.99",""
"11/9/2020, 5:37:15 AM","2201","8.99",""
"11/9/2020, 11:38:23 AM","2987","8.99",""
"11/9/2020, 5:39:07 PM","2259","8.99",""
"11/9/2020, 11:39:13 PM","2293","8.99",""
"11/10/2020, 5:40:18 AM","2013","8.99",""
"11/10/2020, 11:41:14 AM","1609","8.99",""
"11/10/2020, 3:41:17 PM","1472","8.99",""
"11/10/2020, 7:42:05 PM","1503","8.99",""
"11/10/2020, 11:43:15 PM","1596","8.99",""
"11/11/2020, 3:44:14 AM","1639","8.99",""
"11/11/2020, 7:44:15 AM","1705","8.99",""
"11/11/2020, 11:45:08 AM","1795","8.99",""
"11/11/2020, 3:45:11 PM","2228","8.99",""
"11/11/2020, 9:45:41 PM","2461","8.99",""
"11/12/2020, 3:46:12 AM","2442","8.99",""
"11/12/2020, 9:46:14 AM","3078","8.99",""
"11/12/2020, 3:47:07 PM","2506","8.99",""
"11/12/2020, 9:48:06 PM","2623","8.99",""
"11/13/2020, 3:49:05 AM","2665","8.99",""
"11/13/2020, 9:49:07 AM","3791","8.99",""
"11/13/2020, 3:49:11 PM","3887","8.99",""
"11/13/2020, 9:49:23 PM","4323","8.99",""
"11/14/2020, 9:50:07 AM","4073","8.99",""
"11/14/2020, 3:50:18 PM","3023","8.99",""
"11/14/2020, 9:51:18 PM","3567","8.99",""
"11/15/2020, 3:52:22 AM","3600","8.99",""
"11/15/2020, 9:52:22 AM","4320","8.99",""
"11/15/2020, 3:53:17 PM","2860","8.99",""
"11/15/2020, 9:54:31 PM","3130","8.99",""
"11/16/2020, 3:54:41 AM","3157","8.99",""
"11/16/2020, 9:55:09 AM","2692","8.99",""
"11/16/2020, 3:55:27 PM","3421","8.99",""
"11/16/2020, 9:56:22 PM","3243","8.99",""
"11/17/2020, 3:57:10 AM","3426","8.99",""
"11/17/2020, 9:58:13 AM","2796","8.99",""
"11/17/2020, 3:58:55 PM","2784","8.99",""
"11/17/2020, 9:59:05 PM","2745","8.99",""
"11/18/2020, 4:00:05 AM","2961","8.99",""
"11/18/2020, 10:00:21 AM","4225","8.99",""
"11/18/2020, 4:01:03 PM","3782","8.99",""
"11/18/2020, 10:01:22 PM","4660","8.99",""
"11/19/2020, 4:02:02 AM","4509","8.99",""
"11/19/2020, 10:02:24 AM","5157","8.99",""
"11/19/2020, 4:02:41 PM","3188","8.99",""
"11/19/2020, 10:03:30 PM","2904","8.99",""
"11/20/2020, 4:06:19 AM","3160","8.99",""
"11/20/2020, 10:07:13 AM","2930","8.99",""
"11/20/2020, 4:07:15 PM","2973","8.99",""
"11/20/2020, 10:08:08 PM","2851","8.99",""
"11/21/2020, 4:09:10 AM","2994","8.99",""
"11/21/2020, 10:09:37 AM","3235","8.99",""
"11/21/2020, 4:10:13 PM","4203","8.99",""
"11/21/2020, 10:11:16 PM","2916","8.99",""
"11/22/2020, 4:12:20 AM","3020","8.99",""
"11/22/2020, 10:13:06 AM","4174","8.99",""
"11/22/2020, 4:13:23 PM","4310","8.99",""
"11/22/2020, 10:14:09 PM","3758","8.99",""
"11/23/2020, 4:14:24 AM","3135","8.99",""
"11/23/2020, 10:15:28 AM","4704","8.99",""
"11/23/2020, 4:15:32 PM","4451","8.99",""
"11/23/2020, 10:16:30 PM","4051","8.99",""
"11/24/2020, 4:16:40 AM","4151","8.99",""
"11/24/2020, 10:16:55 AM","4120","8.99",""
"11/24/2020, 4:17:21 PM","3913","8.99",""
"11/24/2020, 10:17:55 PM","4702","8.99",""
"11/25/2020, 4:18:19 AM","4669","8.99",""
"11/25/2020, 10:19:03 AM","4813","8.99",""
"11/25/2020, 4:19:08 PM","5904","8.99",""
"11/25/2020, 10:19:23 PM","6481","8.99",""
"11/26/2020, 4:19:36 AM","6230","8.99",""
"11/26/2020, 10:20:43 AM","4923","8.99",""
"11/26/2020, 4:21:19 PM","3265","8.99",""
"11/26/2020, 10:21:28 PM","3539","8.99",""
"11/27/2020, 4:23:24 AM","3343","8.99",""
"11/27/2020, 10:25:04 AM","4841","8.99",""
"11/27/2020, 4:25:05 PM","3762","8.99",""
"11/27/2020, 10:25:54 PM","4311","8.99",""
"11/28/2020, 4:26:25 AM","4362","8.99",""
"11/28/2020, 10:27:19 AM","4247","8.99",""
"11/28/2020, 4:28:45 PM","4074","8.99",""
"11/28/2020, 10:29:28 PM","3792","8.99",""
"11/29/2020, 4:31:30 AM","3907","8.99",""
"11/29/2020, 10:31:55 AM","5019","8.99",""
"11/29/2020, 4:32:17 PM","3845","8.99",""
"11/29/2020, 10:32:50 PM","3722","8.99",""
"11/30/2020, 4:33:13 AM","3253","8.99",""
"11/30/2020, 10:33:48 AM","4455","8.99",""
"11/30/2020, 4:34:18 PM","4089","8.99",""
"11/30/2020, 10:34:42 PM","3864","8.99",""
"12/1/2020, 4:36:25 AM","3977","8.99",""
"12/1/2020, 10:37:08 AM","3686","8.99",""
"12/1/2020, 4:37:35 PM","2929","8.99",""
"12/1/2020, 10:37:36 PM","3274","8.99",""
"12/2/2020, 4:37:55 AM","3334","8.99",""
"12/2/2020, 10:38:22 AM","3056","8.99",""
"12/2/2020, 4:39:14 PM","4779","8.99",""
"12/2/2020, 10:40:51 PM","2962","8.99",""
"12/3/2020, 4:41:05 AM","2535","8.99",""
"12/3/2020, 10:41:33 AM","2834","8.99",""
"12/3/2020, 4:42:19 PM","3031","8.99",""
"12/3/2020, 10:42:53 PM","3624","8.99",""
"12/4/2020, 4:43:25 AM","3733","8.99",""
"12/4/2020, 10:44:27 AM","3655","8.99",""
"12/4/2020, 4:45:14 PM","1956","8.99",""
"12/4/2020, 8:45:55 PM","2347","8.99",""
"12/5/2020, 2:46:25 AM","2580","8.99",""
"12/5/2020, 8:46:51 AM","2915","8.99",""
"12/5/2020, 2:47:31 PM","3869","8.99",""
"12/5/2020, 8:48:09 PM","2927","8.99",""
"12/6/2020, 2:48:56 AM","3248","8.99",""
"12/6/2020, 8:50:46 AM","3249","8.99",""
"12/6/2020, 2:51:21 PM","3385","8.99",""
"12/6/2020, 8:55:25 PM","3763","8.99",""
"12/7/2020, 2:56:15 AM","3042","8.99",""
"12/7/2020, 8:59:30 AM","3090","8.99",""
"12/7/2020, 3:00:07 PM","2457","8.99",""
"12/7/2020, 9:00:19 PM","1797","8.99",""
"12/8/2020, 1:01:07 AM","1964","8.99",""
"12/8/2020, 5:01:10 AM","2238","8.99",""
"12/8/2020, 11:02:16 AM","3241","8.99",""
"12/8/2020, 5:03:20 PM","4558","8.99",""
"12/8/2020, 11:04:03 PM","4504","8.99",""
"12/9/2020, 5:04:30 AM","4671","8.99",""
"12/9/2020, 11:05:10 AM","5638","8.99",""
"12/9/2020, 11:07:01 PM","4460","8.99",""
"12/10/2020, 5:11:02 AM","3608","8.99",""
"12/10/2020, 11:11:25 AM","2486","8.99",""
"12/10/2020, 5:13:21 PM","2224","8.99",""
"12/10/2020, 11:15:48 PM","2656","8.99",""
"12/11/2020, 5:17:33 AM","3001","8.99",""
"12/11/2020, 11:21:14 AM","3284","",""
"12/11/2020, 5:21:56 PM","3576","8.99",""
"12/11/2020, 11:22:09 PM","3798","8.99",""
"12/12/2020, 5:22:10 AM","4063","8.99",""
"12/12/2020, 11:23:16 AM","5728","8.99",""
"12/12/2020, 5:24:08 PM","4816","8.99",""
"12/12/2020, 11:25:03 PM","4941","8.99",""
"12/13/2020, 5:25:06 AM","3799","8.99",""
"12/13/2020, 11:26:03 AM","4372","8.99",""
"12/13/2020, 5:26:03 PM","5697","8.99",""
"12/13/2020, 11:27:02 PM","4441","8.99",""
"12/14/2020, 5:27:03 AM","4825","8.99",""
"12/14/2020, 11:28:02 AM","6209","8.99",""
"12/14/2020, 5:28:05 PM","3281","8.99",""
"12/14/2020, 11:29:04 PM","4020","8.99",""
"12/15/2020, 5:29:04 AM","3494","8.99",""
"12/15/2020, 11:30:06 AM","2883","8.99",""
"12/15/2020, 5:31:04 PM","3158","8.99",""
"12/15/2020, 11:31:07 PM","3250","8.99",""
"12/16/2020, 5:31:51 AM","3549","8.99",""
"12/16/2020, 11:32:03 AM","3756","8.99",""
"12/16/2020, 5:32:07 PM","3775","8.99",""
"12/16/2020, 11:33:05 PM","3327","8.99",""
"12/17/2020, 5:33:05 AM","3786","8.99",""
"12/17/2020, 11:33:05 AM","5282","8.99",""
"12/17/2020, 5:33:49 PM","6336","8.99",""
"12/17/2020, 11:34:06 PM","6231","8.99",""
"12/18/2020, 5:34:31 AM","6638","8.99",""
"12/18/2020, 11:35:11 AM","4855","8.99",""
"12/18/2020, 5:35:25 PM","6061","8.99",""
"12/18/2020, 11:36:08 PM","4133","8.99",""
"12/19/2020, 5:36:16 AM","3929","8.99",""
"12/19/2020, 11:37:04 AM","3837","8.99",""
"12/19/2020, 5:39:16 PM","2768","8.99",""
"12/19/2020, 11:40:05 PM","3477","8.99",""
"12/20/2020, 5:40:21 AM","2706","8.99",""
"12/20/2020, 11:41:05 AM","2353","8.99",""
"12/20/2020, 5:41:16 PM","2779","8.99",""
"12/20/2020, 11:42:08 PM","3202","8.99",""
"12/21/2020, 5:42:22 AM","3510","8.99",""
"12/21/2020, 11:43:06 AM","5081","8.99",""
"12/21/2020, 5:43:12 PM","4430","8.99",""
"12/21/2020, 11:44:07 PM","4653","8.99",""
"12/22/2020, 5:44:30 AM","4782","8.99",""
"12/22/2020, 11:45:07 AM","5535","8.99",""
"12/22/2020, 5:45:19 PM","3947","8.99",""
"12/22/2020, 11:46:07 PM","4865","8.99",""
"12/23/2020, 5:46:18 AM","5370","8.99",""
"12/23/2020, 11:47:06 AM","6740","8.99",""
"12/23/2020, 5:47:21 PM","7257","8.99",""
"12/23/2020, 11:48:05 PM","4453","8.99",""
"12/24/2020, 5:48:50 AM","4943","8.99",""
"12/24/2020, 11:49:04 AM","5833","8.99",""
"12/24/2020, 5:49:18 PM","6234","8.99",""
"12/24/2020, 11:50:06 PM","6080","8.99",""
"12/25/2020, 5:50:22 AM","5817","8.99",""
"12/25/2020, 11:51:05 AM","6431","8.99",""
"12/25/2020, 5:51:19 PM","7121","8.99",""
"12/25/2020, 11:52:05 PM","7178","8.99",""
"12/26/2020, 5:52:22 AM","2208","8.99",""
"12/26/2020, 11:53:04 AM","3519","8.99",""
"12/26/2020, 5:53:13 PM","2832","8.99",""
"12/26/2020, 11:54:04 PM","3440","8.99",""
"12/27/2020, 5:54:13 AM","3911","8.99",""
"12/27/2020, 11:55:05 AM","3094","8.99",""
"12/27/2020, 5:55:14 PM","3150","8.99",""
"12/27/2020, 11:56:05 PM","3422","8.99",""
"12/28/2020, 5:56:08 AM","2875","8.99",""
"12/28/2020, 11:56:11 AM","3338","8.99",""
"12/28/2020, 5:56:16 PM","2816","8.99",""
"12/28/2020, 11:57:09 PM","2518","8.99",""
"12/29/2020, 5:59:01 AM","2881","8.99",""
"12/29/2020, 11:59:28 AM","2094","8.99",""
"12/29/2020, 6:00:11 PM","2299","8.99",""
"12/30/2020, 12:01:05 AM","2579","8.99",""
"12/30/2020, 6:02:13 AM","2539","8.99",""
"12/30/2020, 12:04:00 PM","2710","8.99",""
"12/30/2020, 6:04:13 PM","3047","8.99",""
"12/31/2020, 12:04:54 AM","3284","8.99",""
"12/31/2020, 6:05:44 AM","3619","8.99",""
"12/31/2020, 12:06:14 PM","4506","8.99",""
